,id,title,popularity,release_date
4054,14900,The Great Muppet Caper,8.264,1981-06-26
4055,4929,Hang 'em High,29.432,1968-04-12
4056,2755,About Schmidt,11.912,2002-12-12
4057,44835,Hesher,11.598,2010-01-22
4058,849869,Kill Boksoon,17.152,2023-02-17
4059,57737,Barbie: A Fairy Secret,22.661,2011-03-01
4060,30508,Berlin Calling,8.506,2008-10-01
4061,10937,Barfly,9.452,1987-09-02
4062,2112,Payback,19.312,1999-02-05
4063,574436,Piranhas,9.539,2019-02-14
4064,446021,Bad Times at the El Royale,22.037,2018-10-04
4065,15867,Interiors,9.16,1978-08-02
4066,666750,Dragonheart: Vengeance,18.87,2020-02-04
4067,565426,To All the Boys: P.S. I Still Love You,48.794,2020-02-03
4068,465003,The Red Sea Diving Resort,14.889,2019-07-28
4069,401898,Thelma,14.023,2017-09-15
4070,283366,Miss Peregrine's Home for Peculiar Children,51.996,2016-09-27
4071,11386,The Crying Game,13.925,1992-09-02
4072,879,Hook,30.073,1991-04-10
4073,852438,Final Cut,8.155,2022-05-18
4074,582206,The Best Is Yet to Come,10.783,2019-12-04
4075,508101,Plus One,13.273,2019-06-14
4076,187017,22 Jump Street,40.346,2014-06-05
4077,11004,Wonder Boys,13.031,2000-02-22
4078,2288,Closer,22.016,2004-12-03
4079,1991,Death Proof,31.3,2007-05-22
4080,1833,Rent,13.406,2005-11-17
4081,405774,Bird Box,40.461,2018-12-13
4082,400020,The Young Karl Marx,12.71,2017-03-02
4083,241771,Beyond the Lights,13.51,2014-11-14
4084,109417,Battle of the Year,9.096,2013-09-21
4085,14926,Uptown Girls,32.832,2003-08-15
4086,10780,Overboard,22.827,1987-12-16
4087,5279,Gosford Park,17.342,2001-11-07
4088,417870,Girls Trip,21.371,2017-07-21
4089,157841,The Young and Prodigious T.S. Spivet,18.263,2013-10-16
4090,12281,Mean Creek,7.664,2004-08-20
4091,601796,Alienoid,77.541,2022-07-20
4092,393764,The African Doctor,8.407,2016-06-08
4093,238713,Spy,39.438,2015-05-06
4094,56590,All Star Superman,11.649,2011-01-01
4095,277,Underworld,35.783,2003-09-19
4096,604578,Spontaneous,13.222,2020-10-02
4097,335983,Venom,147.099,2018-09-28
4098,235260,Son of God,16.667,2014-02-28
4099,207686,The House at the End of Time,14.896,2013-06-21
4100,10362,Two Lovers,10.596,2008-11-19
4101,4523,Enchanted,44.086,2007-11-20
4102,884971,Goliath,7.51,2022-03-09
4103,717930,Kandahar,37.974,2023-05-25
4104,629015,Shut In,13.46,2022-03-24
4105,11590,Slap Shot,14.606,1977-02-25
4106,2005,Sister Act,25.164,1992-05-28
4107,374416,Where Am I Going?,8.138,2016-01-01
4108,243683,Step Up All In,22.034,2014-07-16
4109,766798,Parallel Mothers,35.79,2021-10-08
4110,643882,The Princess Switch: Switched Again,15.2,2020-11-19
4111,634528,The Marksman,45.477,2021-01-15
4112,326359,Frozen Fever,22.012,2015-03-09
4113,138832,We're the Millers,57.545,2013-08-07
4114,11208,Wicker Park,15.578,2004-09-03
4115,10973,Creature from the Black Lagoon,12.826,1954-03-05
4116,6961,The Wedding Date,18.163,2005-02-04
4117,76726,Chronicle,24.83,2012-02-01
4118,76535,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,8.767,2011-10-25
4119,55725,Win Win,9.649,2011-03-18
4120,39144,Dragon Ball: Curse of the Blood Rubies,24.054,1986-12-20
4121,11439,The Ghost Writer,14.11,2010-02-12
4122,8848,The Bank Job,28.575,2008-02-28
4123,236,Muriel's Wedding,13.376,1994-09-29
4124,567797,The Dry,13.737,2021-01-01
4125,291805,Now You See Me 2,37.752,2016-06-02
4126,539651,Don't Let Go,14.264,2019-08-30
4127,449443,Den of Thieves,164.346,2018-01-18
4128,49367,Two Sons of Francisco,9.325,2005-08-19
4129,24750,Time After Time,14.369,1979-09-28
4130,9563,Any Given Sunday,19.146,1999-12-22
4131,426249,Lords of Chaos,14.45,2018-09-20
4132,17612,Lost and Delirious,13.306,2001-01-21
4133,426338,Holy Camp!,13.085,2017-09-29
4134,353486,Jumanji: Welcome to the Jungle,54.762,2017-12-09
4135,13510,Eden Lake,28.977,2008-09-12
4136,7443,Chicken Run,35.051,2000-06-23
4137,1947,An Unfinished Life,16.317,2005-09-09
4138,450322,The Man Who Invented Christmas,12.879,2017-10-12
4139,440161,The Sisters Brothers,19.236,2018-09-19
4140,41233,Step Up 3D,23.043,2010-08-04
4141,150689,Cinderella,90.906,2015-03-06
4142,67660,Think Like a Man,19.1,2012-04-20
4143,33542,Rumble in the Bronx,24.162,1995-01-21
4144,26171,Everybody's Fine,12.391,2009-12-04
4145,17467,Riki-Oh: The Story of Ricky,14.609,1991-10-05
4146,14295,You Can Count on Me,9.925,2000-11-17
4147,913290,Barbarian,28.407,2022-09-08
4148,475759,2048: Nowhere to Run,11.038,2017-09-14
4149,253412,Everest,31.6,2015-09-10
4150,171337,Siberian Education,9.953,2013-02-27
4151,82992,Fast & Furious 6,5.801,2013-05-21
4152,72190,World War Z,79.454,2013-06-19
4153,47854,Legend of the Fist: The Return of Chen Zhen,12.086,2010-09-01
4154,9737,Bad Boys,44.621,1995-04-07
4155,2652,Hard Candy,19.928,2005-01-14
4156,1020006,Priscilla,33.772,2023-10-27
4157,454227,Outlaw King,22.846,2018-09-06
4158,128136,My Awkward Sexual Adventure,9.687,2012-09-11
4159,84175,Beasts of the Southern Wild,11.161,2012-06-29
4160,10697,The Taste of Others,12.433,2000-03-01
4161,10212,Ravenous,19.806,1999-03-16
4162,8974,The War of the Worlds,19.315,1953-08-13
4163,2300,Space Jam,32.207,1996-11-15
4164,86838,Seven Psychopaths,16.914,2012-10-12
4165,11774,Lemony Snicket's A Series of Unfortunate Events,36.63,2004-12-16
4166,9319,The Last Boy Scout,22.618,1991-12-13
4167,581387,Ashfall,26.259,2019-12-19
4168,438747,Tangled: Before Ever After,16.444,2017-03-10
4169,29161,Phenomena,16.351,1985-01-25
4170,10045,District B13,14.871,2004-11-09
4171,8976,A Lot Like Love,12.309,2005-04-21
4172,744276,After Ever Happy,79.714,2022-08-24
4173,646207,The Ice Road,26.844,2021-06-24
4174,630004,The Vault,29.732,2021-03-04
4175,303991,Demolition,21.649,2016-04-06
4176,131631,The Hunger Games: Mockingjay - Part 1,73.461,2014-11-19
4177,11071,Them!,15.42,1954-06-16
4178,9314,Nineteen Eighty-Four,17.507,1984-11-09
4179,2614,Innerspace,19.36,1987-07-01
4180,912649,Venom: The Last Dance,1694.909,2024-10-22
4181,39013,Winter's Bone,14.252,2010-06-11
4182,11144,They Called Him Bulldozer,7.736,1978-09-15
4183,9270,Brick,14.441,2006-03-31
4184,606566,The Best Years,5.45,2020-02-13
4185,370663,Below Her Mouth,145.596,2017-02-10
4186,12205,Dark Water,11.55,2002-01-19
4187,10222,Kickboxer,32.009,1989-04-20
4188,9655,She's the Man,54.007,2006-03-17
4189,1903,Vanilla Sky,25.176,2001-12-14
4190,1858,Transformers,16.391,2007-06-27
4191,44629,Animal Kingdom,14.591,2010-06-03
4192,27850,Halloweentown,14.611,1998-11-10
4193,26719,House of Games,7.978,1987-10-11
4194,9062,Love Story,13.714,1970-12-16
4195,864370,Incantation,31.162,2022-03-18
4196,619730,Don't Worry Darling,29.133,2022-09-21
4197,475132,A Private War,13.407,2018-11-16
4198,299537,Captain Marvel,48.954,2019-03-06
4199,225574,Non-Stop,26.181,2014-02-26
4200,17365,The Parallax View,16.646,1974-06-14
4201,9919,How to Lose a Guy in 10 Days,43.747,2003-02-07
4202,9746,Kundun,15.298,1997-12-25
4203,283704,Leopardi,6.012,2014-10-16
4204,256917,The Water Diviner,17.272,2014-12-25
4205,184352,Tom at the Farm,8.326,2014-04-16
4206,25941,Harry Brown,11.33,2009-11-11
4207,401847,Can You Ever Forgive Me?,10.13,2018-10-19
4208,37735,Easy A,28.856,2010-09-16
4209,36647,Blade,53.083,1998-08-21
4210,36568,Paulie,25.166,1998-04-17
4211,11843,The Return of the Pink Panther,16.888,1975-05-21
4212,9972,Lock Up,22.371,1989-08-04
4213,41216,Legend of the Guardians: The Owls of Ga'Hoole,18.695,2010-07-10
4214,22051,Adam,9.881,2009-07-07
4215,431,Cube,23.071,1997-12-10
4216,1216191,Oddity,158.106,2024-07-19
4217,290864,Kung Fu Jungle,13.068,2014-10-31
4218,107985,The World's End,23.072,2013-07-18
4219,597156,The Boys in the Band,9.864,2020-09-30
4220,596161,Let Him Go,17.945,2020-11-05
4221,340485,American Honey,11.443,2016-09-30
4222,56415,A Gang Story,12.465,2011-11-10
4223,37768,Talcum Powder,8.047,1982-01-22
4224,9599,The Blob,19.318,1988-08-05
4225,1946,eXistenZ,17.562,1999-04-14
4226,57243,The Women on the 6th Floor,8.304,2011-02-16
4227,12246,Mongol: The Rise of Genghis Khan,19.836,2007-09-20
4228,11381,Tommy Boy,12.969,1995-03-31
4229,514921,The Aeronauts,18.27,2019-11-04
4230,13648,Resident Evil: Degeneration,18.187,2008-02-13
4231,9387,Conan the Barbarian,35.608,1982-04-02
4232,912,The Thomas Crown Affair,16.324,1968-06-26
4233,776797,The Sadness,29.915,2021-01-22
4234,598331,Rumble,18.28,2021-02-12
4235,332979,Bleed for This,15.725,2016-11-04
4236,253331,Black or White,8.734,2014-09-06
4237,16995,State of Play,15.344,2009-04-17
4238,8881,Che: Part One,11.528,2008-09-05
4239,1111873,Abigail,112.696,2024-04-16
4240,785533,The Princess Switch 3: Romancing the Star,15.231,2021-11-18
4241,635910,The Last Voyage of the Demeter,42.146,2023-08-09
4242,397243,The Autopsy of Jane Doe,49.522,2016-12-21
4243,11054,Hairspray,15.633,1988-02-26
4244,796,Cruel Intentions,61.995,1999-03-05
4245,508664,Danger Close: The Battle of Long Tan,15.879,2019-08-08
4246,419635,Kodachrome,9.977,2017-09-08
4247,158011,The Call,23.518,2013-03-14
4248,10855,Naked Weapon,4.224,2002-11-15
4249,4484,La Cage aux Folles,10.286,1978-10-25
4250,691,The Spy Who Loved Me,28.198,1977-07-07
4251,919573,The Innocent,9.301,2022-10-12
4252,759175,The Princess,20.543,2022-06-16
4253,538207,We Die Young,15.314,2019-05-09
4254,482981,Wild Rose,20.646,2019-04-12
4255,252178,'71,14.102,2014-10-10
4256,228161,Home,33.424,2015-03-18
4257,38285,Il ragazzo di campagna,8.338,1984-12-20
4258,5038,Vicky Cristina Barcelona,28.573,2008-08-15
4259,795,City of Angels,23.437,1998-04-10
4260,19548,The Restaurant,10.273,1966-09-09
4261,10060,Get Rich or Die Tryin',29.297,2005-11-09
4262,1978,Stage Fright,11.228,1950-02-23
4263,525661,Bombshell,20.87,2019-12-13
4264,424781,Sorry to Bother You,22.949,2018-07-06
4265,262551,Babysitting,14.775,2014-04-16
4266,188166,Blue Ruin,11.581,2014-04-25
4267,10297,How to Marry a Millionaire,11.187,1953-10-29
4268,9647,Scrooged,20.569,1988-11-22
4269,620725,Jexi,13.731,2019-10-10
4270,74465,We Bought a Zoo,23.293,2011-12-08
4271,61667,We Have a Pope,10.747,2011-04-15
4272,13682,Pooh's Heffalump Movie,17.473,2005-02-11
4273,11708,Chitty Chitty Bang Bang,14.781,1968-12-17
4274,10586,The Ghost and the Darkness,22.857,1996-10-11
4275,5994,The Family Man,20.425,2000-12-12
4276,3509,A Scanner Darkly,14.296,2006-07-07
4277,145247,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,10.561,2013-12-25
4278,10935,Heaven's Gate,11.784,1980-11-19
4279,6435,Practical Magic,22.845,1998-10-16
4280,11617,Rio Grande,14.234,1950-11-15
4281,9481,The Bone Collector,24.054,1999-11-04
4282,369885,Allied,28.866,2016-02-12
4283,13342,Fast Times at Ridgemont High,19.695,1982-08-13
4284,11092,Presumed Innocent,20.969,1990-07-27
4285,9443,Chariots of Fire,17.616,1981-05-15
4286,454,Romeo + Juliet,33.068,1996-11-01
4287,14609,Ultimate Avengers: The Movie,12.376,2006-02-21
4288,654895,Run to You,7.196,2022-03-17
4289,37137,The Naked Gun 2½: The Smell of Fear,39.726,1991-06-28
4290,15171,Charlotte's Web,11.895,1973-03-01
4291,580489,Venom: Let There Be Carnage,128.007,2021-09-30
4292,472734,Dumplin',12.63,2018-12-20
4293,8835,Legally Blonde,48.536,2001-07-13
4294,126963,Dragon Ball Z: Battle of Gods,38.485,2013-03-30
4295,2142,Cop Land,18.695,1997-08-15
4296,818397,Memory,72.921,2022-04-28
4297,724209,Heart of Stone,37.881,2023-08-09
4298,716612,Spencer,15.742,2021-11-04
4299,338768,Please Stand By,12.886,2018-01-26
4300,198184,Chappie,71.669,2015-03-04
4301,181808,Star Wars: The Last Jedi,66.724,2017-12-13
4302,20504,The Book of Eli,38.499,2010-01-14
4303,8366,Manitou's Shoe,9.39,2001-07-11
4304,466,Klute,13.447,1971-06-23
4305,443463,Leave No Trace,15.804,2018-06-29
4306,188927,Star Trek Beyond,32.243,2016-07-07
4307,84332,Safety Not Guaranteed,10.698,2012-06-08
4308,30596,Bodyguards and Assassins,10.628,2009-12-18
4309,15856,House on Haunted Hill,10.799,1959-01-01
4310,14011,Justice League: The New Frontier,11.473,2008-02-26
4311,9411,Fallen,23.094,1998-01-16
4312,10156,History of the World: Part I,19.304,1981-06-12
4313,12178,Miss Pettigrew Lives for a Day,8.731,2008-03-07
4314,11129,Human Traffic,9.9,1999-06-04
4315,2616,Uncle Buck,18.208,1989-08-16
4316,9503,Pope Joan,10.553,2009-10-22
4317,4547,Panic Room,26.443,2002-03-29
4318,2362,Westworld,18.623,1973-08-15
4319,752505,The Old Ways,9.101,2021-04-04
4320,502422,Thunder Road,7.253,2018-09-12
4321,170522,Asterix: The Mansions of the Gods,19.778,2014-11-26
4322,9684,Sweet and Lowdown,10.517,1999-12-03
4323,9282,11:14,17.179,2003-09-05
4324,4031,Going Places,11.957,1974-03-20
4325,592863,Respect,15.384,2021-08-12
4326,417670,Loro 1,12.61,2018-04-24
4327,227719,Project Almanac,22.417,2015-01-28
4328,154400,The Drop,25.419,2014-09-12
4329,41402,Let Me In,20.553,2010-10-01
4330,26648,The Night Porter,13.02,1974-04-03
4331,1439,Anna and the King,14.285,1999-12-16
4332,578189,Black and Blue,16.666,2019-10-25
4333,446894,Smallfoot,22.047,2018-09-20
4334,318917,Look Who's Back,15.553,2015-10-08
4335,4566,Michael Clayton,18.233,2007-09-28
4336,648579,The Unbearable Weight of Massive Talent,26.28,2022-04-20
4337,9031,I'm for the Hippopotamus,9.903,1979-11-30
4338,8871,How the Grinch Stole Christmas,63.615,2000-11-17
4339,8292,Four Brothers,32.242,2005-08-11
4340,6973,In the Valley of Elah,12.215,2007-09-14
4341,11507,Body Double,16.673,1984-10-25
4342,9100,The Craft,22.999,1996-05-03
4343,496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,17.931,2006-11-01
4344,755566,Day Shift,23.991,2022-08-12
4345,733156,Sightless,17.755,2020-09-29
4346,600583,The Power of the Dog,22.628,2021-10-25
4347,98548,People Like Us,10.704,2012-06-29
4348,9740,Hannibal,6.24,2001-02-08
4349,2926,The Three Musketeers,14.171,1973-12-11
4350,614933,Atlas,80.55,2024-05-23
4351,321697,Steve Jobs,16.435,2015-10-09
4352,272693,The DUFF,19.973,2015-02-20
4353,33908,Three... Extremes,9.64,2004-08-20
4354,25475,Tinker Bell and the Lost Treasure,31.671,2009-09-03
4355,19997,Niagara,15.981,1953-01-26
4356,11162,The Merchant of Venice,10.903,2004-12-03
4357,27554,The Panic in Needle Park,9.746,1971-06-01
4358,9654,The Italian Job,32.446,2003-05-30
4359,8852,Prince of Darkness,14.468,1987-10-23
4360,2179,Tenacious D in The Pick of Destiny,19.862,2006-11-22
4361,400579,Tully,17.396,2018-05-04
4362,15144,Sixteen Candles,19.976,1984-05-04
4363,8193,Napoleon Dynamite,18.415,2004-06-11
4364,762441,A Quiet Place: Day One,129.027,2024-06-26
4365,587807,Tom & Jerry,34.576,2021-02-10
4366,525686,Mi prima la sexóloga,20.834,2016-07-20
4367,444090,The Ash Lad: In the Hall of the Mountain King,17.731,2017-09-29
4368,51052,Arthur Christmas,27.599,2011-11-10
4369,14635,The Rookie,16.087,2002-03-25
4370,1870,Fantomas Unleashed,10.605,1965-12-08
4371,1001865,Scrooge: A Christmas Carol,20.561,2022-11-18
4372,892515,Masquerade,15.054,2022-11-01
4373,668482,Roald Dahl's Matilda the Musical,29.826,2022-11-25
4374,18198,Barbie Mariposa,16.295,2008-02-26
4375,11319,The Rescuers,21.92,1977-06-22
4376,619778,Malignant,18.538,2021-09-01
4377,509598,Mr. Jones,12.647,2019-10-03
4378,301351,We Are Your Friends,18.26,2015-08-26
4379,25284,The Last Seduction,13.709,1994-05-26
4380,10195,Thor,68.358,2011-04-21
4381,9318,Asterix in Britain,11.27,1986-12-03
4382,419709,Last Flag Flying,8.903,2017-11-03
4383,369192,Battle of the Sexes,15.449,2017-09-22
4384,283235,99 Homes,14.055,2015-09-25
4385,159824,Hotel Transylvania 2,42.23,2015-09-21
4386,14392,The Warlords,11.171,2007-12-12
4387,14337,Primer,37.571,2004-10-08
4388,48175,7 and 8,5.27,2007-03-16
4389,37686,Super 8,24.805,2011-06-08
4390,1172675,The Swan,13.535,2023-09-27
4391,763329,Red Rocket,13.952,2021-12-10
4392,345887,The Equalizer 2,65.718,2018-07-19
4393,42691,Oedipus Rex,10.441,1967-09-07
4394,11259,Far and Away,20.393,1992-05-22
4395,11013,Secretary,44.574,2002-09-20
4396,325189,Teen Beach 2,14.124,2015-06-26
4397,30163,The Fugitives,8.476,1986-12-17
4398,11003,The Wedding Singer,15.208,1998-02-13
4399,9272,The Good Son,22.977,1993-09-24
4400,2255,Chasing Amy,14.292,1997-04-04
4401,569547,Black Mirror: Bandersnatch,12.305,2018-12-28
4402,512195,Red Notice,46.772,2021-11-04
4403,500475,SuperFly,21.769,2018-06-13
4404,20115,Opera,9.328,1987-12-19
4405,11935,Capricorn One,13.687,1977-12-10
4406,11622,Blast from the Past,27.403,1999-02-12
4407,712,Four Weddings and a Funeral,22.147,1994-03-09
4408,548066,Level 16,18.357,2018-02-20
4409,468202,The Girl in the Fog,11.852,2017-10-26
4410,11253,Hellboy II: The Golden Army,37.698,2008-07-11
4411,9374,Death Becomes Her,24.992,1992-07-30
4412,5729,L'Âge d'or,8.861,1930-11-28
4413,401246,The Square,10.115,2017-08-25
4414,231176,Sun in Buckets,6.802,2013-10-31
4415,209451,Jersey Boys,11.927,2014-06-18
4416,10897,The Little Rascals,28.51,1994-08-05
4417,1365,Monster's Ball,12.87,2001-12-26
4418,636706,Spaceman,43.882,2024-02-23
4419,12160,Wyatt Earp,21.792,1994-06-24
4420,3784,Frankie and Johnny,15.94,1991-10-11
4421,535292,21 Bridges,23.212,2019-10-24
4422,253980,Marvel One-Shot: All Hail the King,11.389,2014-02-04
4423,9763,Goal!,13.041,2005-09-29
4424,884605,No Hard Feelings,53.939,2023-06-15
4425,558449,Gladiator II,1720.821,2024-11-05
4426,348765,Alaska,5.778,2015-11-05
4427,297725,The Man Who Killed Don Quixote,10.948,2018-05-19
4428,278427,Family Guy Presents: It's a Trap!,12.514,2010-12-21
4429,256924,Danny Collins,11.6,2015-03-19
4430,205775,In the Heart of the Sea,29.134,2015-12-03
4431,41110,I Am Love,8.288,2010-03-19
4432,38050,The Adjustment Bureau,18.537,2011-03-03
4433,11974,The 'Burbs,20.47,1989-02-17
4434,11835,Death Sentence,14.194,2007-08-31
4435,10711,French Connection II,13.77,1975-05-18
4436,772,Home Alone 2: Lost in New York,90.668,1992-11-15
4437,913673,Nefarious,20.779,2023-04-14
4438,534490,Avengement,12.45,2019-05-24
4439,381262,In Her Name,11.623,2016-03-16
4440,18377,200 Pounds Beauty,13.115,2006-12-14
4441,15723,The Big Kahuna,8.795,1999-11-17
4442,14830,Doctor Strange,11.142,2007-08-14
4443,10846,The Tiger and the Snow,12.056,2005-10-14
4444,8456,Never Back Down,36.95,2008-03-04
4445,2266,Paris Je T'aime,13.743,2006-06-21
4446,840705,Blink Twice,59.238,2024-08-21
4447,9058,Only You,16.107,1994-03-04
4448,585268,War,15.19,2019-10-02
4449,581392,Peninsula,45.349,2020-07-15
4450,316152,Free State of Jones,16.671,2016-06-24
4451,21481,Twitches,13.432,2005-10-14
4452,18095,Dragon Ball GT: A Hero's Legacy,34.472,1997-03-26
4453,9326,Romancing the Stone,20.889,1984-03-30
4454,8489,Ali,18.611,2001-12-10
4455,8355,Ice Age: Dawn of the Dinosaurs,57.609,2009-06-26
4456,1064028,Subservience,190.043,2024-08-15
4457,836009,Against the Ice,14.352,2022-02-10
4458,476669,The King's Man,57.835,2021-12-22
4459,11086,The Majestic,18.538,2001-12-21
4460,2293,Mallrats,21.078,1995-10-20
4461,1212073,Sixty Minutes,42.805,2024-01-19
4462,798286,Beau Is Afraid,16.813,2023-04-14
4463,760104,X,47.343,2022-03-17
4464,14924,Sid and Nancy,14.057,1986-09-12
4465,377799,One Man and his Cow,9.13,2016-02-17
4466,352161,The Clan,9.292,2015-08-13
4467,51209,Kill the Irishman,14.393,2011-03-10
4468,21474,Bring It On: Fight to the Finish,0.984,2009-07-30
4469,11497,All Dogs Go to Heaven,17.797,1989-11-17
4470,10096,13 Going on 30,35.401,2004-04-13
4471,11091,Riding in Cars with Boys,13.583,2001-10-19
4472,239566,Get on Up,9.758,2014-08-01
4473,38199,Unthinkable,39.756,2010-06-14
4474,11592,Serial Mom,14.601,1994-04-13
4475,4271,Life Is a Long Quiet River,7.51,1988-02-03
